cluster_assertion_id,source_cluster_id,object_property_iri,target_cluster_id,support_assignment_ids_json,aggregation_method,aggregated_score
src_8_prop_holdsAttitudeToward_tgt_456,8,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,456,"[""pred_36209_srcm_7223_tgtm_7225"", ""pred_36222_srcm_7226_tgtm_7228""]",sum_softmax_by_cluster_pair,0.564746282184776
src_8_prop_holdsAttitudeToward_tgt_469,8,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,469,"[""pred_40202_srcm_7949_tgtm_7950"", ""pred_40488_srcm_8015_tgtm_8017"", ""pred_41241_srcm_8209_tgtm_8210"", ""pred_41277_srcm_8218_tgtm_8220""]",sum_softmax_by_cluster_pair,1.4834734993023375
src_8_prop_holdsAttitudeToward_tgt_479,8,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,479,"[""pred_40898_srcm_8117_tgtm_8118""]",sum_softmax_by_cluster_pair,0.3980615853659635
src_8_prop_memberOf_tgt_483,8,https://example.org/nlp-sdai/narrative-entity-ontology#memberOf,483,"[""pred_40202_srcm_7949_tgtm_7951""]",sum_softmax_by_cluster_pair,1.0
src_8_prop_holdsAttitudeToward_tgt_490,8,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,490,"[""pred_40898_srcm_8117_tgtm_8119""]",sum_softmax_by_cluster_pair,0.3980615853659635
src_8_prop_holdsAttitudeToward_tgt_510,8,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,510,"[""pred_43667_srcm_8627_tgtm_8628"", ""pred_43781_srcm_8656_tgtm_8657""]",sum_softmax_by_cluster_pair,0.8429657565148647
src_8_prop_holdsAttitudeToward_tgt_533,8,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,533,"[""pred_43667_srcm_8627_tgtm_8629"", ""pred_43781_srcm_8656_tgtm_8658""]",sum_softmax_by_cluster_pair,0.8585406914496864
src_8_prop_holdsAttitudeToward_tgt_540,8,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,540,"[""pred_45978_srcm_9054_tgtm_9056"", ""pred_46724_srcm_9188_tgtm_9189"", ""pred_46790_srcm_9199_tgtm_9200"", ""pred_47714_srcm_9399_tgtm_9400"", ""pred_47968_srcm_9445_tgtm_9446""]",sum_softmax_by_cluster_pair,1.6452987408711643
src_8_prop_locatedIn_tgt_545,8,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,545,"[""pred_45640_srcm_8996_tgtm_8999""]",sum_softmax_by_cluster_pair,1.0
src_8_prop_usesObject_tgt_547,8,https://example.org/nlp-sdai/narrative-entity-ontology#usesObject,547,"[""pred_45640_srcm_8996_tgtm_8997""]",sum_softmax_by_cluster_pair,1.0
src_8_prop_usesObject_tgt_548,8,https://example.org/nlp-sdai/narrative-entity-ontology#usesObject,548,"[""pred_45640_srcm_8996_tgtm_8998""]",sum_softmax_by_cluster_pair,1.0
src_8_prop_locatedIn_tgt_557,8,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,557,"[""pred_47855_srcm_9425_tgtm_9426""]",sum_softmax_by_cluster_pair,1.0
src_17_prop_locatedIn_tgt_60,17,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,60,"[""pred_26312_srcm_5180_tgtm_5183""]",sum_softmax_by_cluster_pair,0.41832461040369906
src_20_prop_locatedIn_tgt_1,20,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,1,"[""pred_17476_srcm_3283_tgtm_3284""]",sum_softmax_by_cluster_pair,1.0
src_20_prop_locatedIn_tgt_7,20,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,7,"[""pred_1061_srcm_125_tgtm_126""]",sum_softmax_by_cluster_pair,1.0
src_20_prop_holdsAttitudeToward_tgt_8,20,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,8,"[""pred_4288_srcm_645_tgtm_646"", ""pred_6077_srcm_1003_tgtm_1004"", ""pred_16508_srcm_3093_tgtm_3095"", ""pred_18566_srcm_3503_tgtm_3504"", ""pred_20171_srcm_3828_tgtm_3829""]",sum_softmax_by_cluster_pair,1.3568623694001065
src_20_prop_memberOf_tgt_35,20,https://example.org/nlp-sdai/narrative-entity-ontology#memberOf,35,"[""pred_2204_srcm_262_tgtm_263""]",sum_softmax_by_cluster_pair,1.0
src_20_prop_movesToward_tgt_97,20,https://example.org/nlp-sdai/narrative-entity-ontology#movesToward,97,"[""pred_42354_srcm_8412_tgtm_8413""]",sum_softmax_by_cluster_pair,0.2805372312821588
src_20_prop_movesToward_tgt_111,20,https://example.org/nlp-sdai/narrative-entity-ontology#movesToward,111,"[""pred_41441_srcm_8264_tgtm_8265""]",sum_softmax_by_cluster_pair,0.4817928364073726
src_20_prop_holdsAttitudeToward_tgt_153,20,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,153,"[""pred_12015_srcm_2260_tgtm_2261"", ""pred_42354_srcm_8412_tgtm_8414""]",sum_softmax_by_cluster_pair,0.8999512758109629
src_20_prop_holdsAttitudeToward_tgt_222,20,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,222,"[""pred_17521_srcm_3294_tgtm_3295"", ""pred_17558_srcm_3299_tgtm_3300""]",sum_softmax_by_cluster_pair,0.5608287220180518
src_20_prop_holdsAttitudeToward_tgt_228,20,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,228,"[""pred_17558_srcm_3299_tgtm_3301""]",sum_softmax_by_cluster_pair,0.3945279905814075
src_20_prop_movesToward_tgt_460,20,https://example.org/nlp-sdai/narrative-entity-ontology#movesToward,460,"[""pred_41441_srcm_8264_tgtm_8266""]",sum_softmax_by_cluster_pair,0.5555602241399947
src_21_prop_holdsAttitudeToward_tgt_8,21,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,8,"[""pred_3036_srcm_394_tgtm_395"", ""pred_21150_srcm_4011_tgtm_4012""]",sum_softmax_by_cluster_pair,0.858903961838203
src_21_prop_guides_tgt_111,21,https://example.org/nlp-sdai/narrative-entity-ontology#guides,111,"[""pred_31588_srcm_6197_tgtm_6198""]",sum_softmax_by_cluster_pair,0.5769159931093278
src_21_prop_usesObject_tgt_194,21,https://example.org/nlp-sdai/narrative-entity-ontology#usesObject,194,"[""pred_44855_srcm_8867_tgtm_8869""]",sum_softmax_by_cluster_pair,1.0
src_21_prop_usesObject_tgt_241,21,https://example.org/nlp-sdai/narrative-entity-ontology#usesObject,241,"[""pred_21727_srcm_4190_tgtm_4191""]",sum_softmax_by_cluster_pair,1.0
src_21_prop_locatedIn_tgt_308,21,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,308,"[""pred_29751_srcm_5825_tgtm_5827""]",sum_softmax_by_cluster_pair,1.0
src_21_prop_locatedIn_tgt_346,21,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,346,"[""pred_28278_srcm_5590_tgtm_5591""]",sum_softmax_by_cluster_pair,1.0
src_22_prop_memberOf_tgt_36,22,https://example.org/nlp-sdai/narrative-entity-ontology#memberOf,36,"[""pred_18508_srcm_3485_tgtm_3487""]",sum_softmax_by_cluster_pair,1.0
src_22_prop_locatedIn_tgt_60,22,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,60,"[""pred_36836_srcm_7330_tgtm_7332""]",sum_softmax_by_cluster_pair,1.0
src_29_prop_hasMember_tgt_8,29,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,8,"[""pred_4641_srcm_703_tgtm_704""]",sum_softmax_by_cluster_pair,1.0
src_31_prop_hasMember_tgt_32,31,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,32,"[""pred_1650_srcm_195_tgtm_196""]",sum_softmax_by_cluster_pair,0.6286354183147999
src_33_prop_locatedIn_tgt_6,33,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,6,"[""pred_4905_srcm_760_tgtm_763""]",sum_softmax_by_cluster_pair,1.0
src_33_prop_guides_tgt_8,33,https://example.org/nlp-sdai/narrative-entity-ontology#guides,8,"[""pred_4905_srcm_760_tgtm_762"", ""pred_4913_srcm_764_tgtm_766""]",sum_softmax_by_cluster_pair,0.9726457642893882
src_33_prop_locatedIn_tgt_93,33,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,93,"[""pred_4913_srcm_764_tgtm_767"", ""pred_4913_srcm_764_tgtm_768""]",sum_softmax_by_cluster_pair,2.0
src_35_prop_hasMember_tgt_3,35,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,3,"[""pred_4449_srcm_671_tgtm_672""]",sum_softmax_by_cluster_pair,1.0
src_35_prop_hasMember_tgt_4,35,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,4,"[""pred_3722_srcm_562_tgtm_563""]",sum_softmax_by_cluster_pair,1.0
src_35_prop_locatedIn_tgt_6,35,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,6,"[""pred_4905_srcm_761_tgtm_763""]",sum_softmax_by_cluster_pair,0.6397360587186955
src_35_prop_hasMember_tgt_8,35,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,8,"[""pred_3449_srcm_494_tgtm_495"", ""pred_3557_srcm_521_tgtm_522"", ""pred_3599_srcm_531_tgtm_532"", ""pred_4905_srcm_761_tgtm_762"", ""pred_4913_srcm_765_tgtm_766""]",sum_softmax_by_cluster_pair,5.0
src_35_prop_memberOf_tgt_40,35,https://example.org/nlp-sdai/narrative-entity-ontology#memberOf,40,"[""pred_2254_srcm_270_tgtm_271""]",sum_softmax_by_cluster_pair,0.5348554827207946
src_35_prop_participatesIn_tgt_43,35,https://example.org/nlp-sdai/narrative-entity-ontology#participatesIn,43,"[""pred_2315_srcm_282_tgtm_283""]",sum_softmax_by_cluster_pair,0.7765567539605635
src_35_prop_hasMember_tgt_48,35,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,48,"[""pred_3492_srcm_508_tgtm_509""]",sum_softmax_by_cluster_pair,1.0
src_35_prop_locatedIn_tgt_93,35,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,93,"[""pred_4913_srcm_765_tgtm_767"", ""pred_4913_srcm_765_tgtm_768""]",sum_softmax_by_cluster_pair,1.000243352312414
src_36_prop_hasMember_tgt_22,36,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,22,"[""pred_18528_srcm_3492_tgtm_3494""]",sum_softmax_by_cluster_pair,1.0
src_36_prop_hasMember_tgt_46,36,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,46,"[""pred_2736_srcm_355_tgtm_356""]",sum_softmax_by_cluster_pair,0.6043989226956881
src_36_prop_locatedIn_tgt_60,36,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,60,"[""pred_4243_srcm_638_tgtm_640""]",sum_softmax_by_cluster_pair,0.5117166047041654
src_36_prop_hasMember_tgt_67,36,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,67,"[""pred_33263_srcm_6597_tgtm_6599""]",sum_softmax_by_cluster_pair,1.0
src_36_prop_hasMember_tgt_226,36,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,226,"[""pred_18528_srcm_3492_tgtm_3495""]",sum_softmax_by_cluster_pair,1.0
src_36_prop_hasMember_tgt_380,36,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,380,"[""pred_32394_srcm_6341_tgtm_6343""]",sum_softmax_by_cluster_pair,1.0
src_36_prop_hasMember_tgt_411,36,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,411,"[""pred_32394_srcm_6341_tgtm_6344""]",sum_softmax_by_cluster_pair,1.0
src_41_prop_locatedIn_tgt_7,41,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,7,"[""pred_33921_srcm_6759_tgtm_6761""]",sum_softmax_by_cluster_pair,1.0
src_41_prop_locatedIn_tgt_60,41,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,60,"[""pred_33642_srcm_6683_tgtm_6685"", ""pred_36836_srcm_7331_tgtm_7332""]",sum_softmax_by_cluster_pair,2.0
src_41_prop_memberOf_tgt_273,41,https://example.org/nlp-sdai/narrative-entity-ontology#memberOf,273,"[""pred_21284_srcm_4041_tgtm_4044""]",sum_softmax_by_cluster_pair,1.0
src_41_prop_memberOf_tgt_335,41,https://example.org/nlp-sdai/narrative-entity-ontology#memberOf,335,"[""pred_33884_srcm_6749_tgtm_6751""]",sum_softmax_by_cluster_pair,1.0
src_46_prop_hasMember_tgt_48,46,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,48,"[""pred_36118_srcm_7196_tgtm_7198""]",sum_softmax_by_cluster_pair,1.0
src_46_prop_hasMember_tgt_51,46,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,51,"[""pred_36086_srcm_7187_tgtm_7189""]",sum_softmax_by_cluster_pair,0.7258430018896642
src_48_prop_locatedIn_tgt_1,48,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,1,"[""pred_19982_srcm_3800_tgtm_3801""]",sum_softmax_by_cluster_pair,1.0
src_48_prop_locatedIn_tgt_6,48,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,6,"[""pred_3216_srcm_442_tgtm_443""]",sum_softmax_by_cluster_pair,1.0
src_48_prop_locatedIn_tgt_7,48,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,7,"[""pred_19863_srcm_3774_tgtm_3776"", ""pred_35043_srcm_7003_tgtm_7006"", ""pred_37460_srcm_7442_tgtm_7443""]",sum_softmax_by_cluster_pair,3.0
src_48_prop_holdsAttitudeToward_tgt_8,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,8,"[""pred_3412_srcm_483_tgtm_484"", ""pred_5830_srcm_941_tgtm_942"", ""pred_5863_srcm_951_tgtm_952"", ""pred_7530_srcm_1336_tgtm_1337"", ""pred_8932_srcm_1597_tgtm_1598"", ""pred_8979_srcm_1608_tgtm_1609"", ""pred_12404_srcm_2349_tgtm_2350"", ""pred_19460_srcm_3690_tgtm_3691"", ""pred_19913_srcm_3783_tgtm_3784"", ""pred_22307_srcm_4297_tgtm_4298"", ""pred_22317_srcm_4299_tgtm_4300"", ""pred_22405_srcm_4327_tgtm_4328"", ""pred_23039_srcm_4423_tgtm_4424"", ""pred_23052_srcm_4427_tgtm_4428"", ""pred_23104_srcm_4443_tgtm_4444"", ""pred_23194_srcm_4458_tgtm_4459"", ""pred_23395_srcm_4499_tgtm_4500"", ""pred_23417_srcm_4503_tgtm_4504"", ""pred_23787_srcm_4612_tgtm_4614"", ""pred_23819_srcm_4621_tgtm_4624"", ""pred_24432_srcm_4757_tgtm_4759"", ""pred_24883_srcm_4870_tgtm_4872"", ""pred_33362_srcm_6624_tgtm_6626"", ""pred_33604_srcm_6668_tgtm_6670"", ""pred_35091_srcm_7014_tgtm_7015"", ""pred_38240_srcm_7546_tgtm_7547"", ""pred_38339_srcm_7563_tgtm_7564"", ""pred_38451_srcm_7583_tgtm_7584"", ""pred_38712_srcm_7612_tgtm_7613"", ""pred_38792_srcm_7628_tgtm_7630"", ""pred_39732_srcm_7838_tgtm_7840"", ""pred_41014_srcm_8149_tgtm_8151""]",sum_softmax_by_cluster_pair,11.717166792590143
src_48_prop_locatedIn_tgt_17,48,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,17,"[""pred_38469_srcm_7588_tgtm_7589""]",sum_softmax_by_cluster_pair,1.0
src_48_prop_holdsAttitudeToward_tgt_41,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,41,"[""pred_33614_srcm_6671_tgtm_6673"", ""pred_33791_srcm_6727_tgtm_6728"", ""pred_33836_srcm_6736_tgtm_6737"", ""pred_34463_srcm_6875_tgtm_6877"", ""pred_34463_srcm_6875_tgtm_6879"", ""pred_35043_srcm_7003_tgtm_7004"", ""pred_35123_srcm_7019_tgtm_7020"", ""pred_35435_srcm_7055_tgtm_7056"", ""pred_37046_srcm_7385_tgtm_7386""]",sum_softmax_by_cluster_pair,3.8280572990994686
src_48_prop_guides_tgt_56,48,https://example.org/nlp-sdai/narrative-entity-ontology#guides,56,"[""pred_19613_srcm_3723_tgtm_3724"", ""pred_35758_srcm_7101_tgtm_7100""]",sum_softmax_by_cluster_pair,0.6104463173108985
src_48_prop_locatedIn_tgt_59,48,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,59,"[""pred_39963_srcm_7908_tgtm_7910""]",sum_softmax_by_cluster_pair,1.0
src_48_prop_locatedIn_tgt_60,48,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,60,"[""pred_2790_srcm_367_tgtm_368"", ""pred_19553_srcm_3710_tgtm_3711"", ""pred_20641_srcm_3917_tgtm_3918"", ""pred_35845_srcm_7127_tgtm_7128"", ""pred_35845_srcm_7127_tgtm_7129"", ""pred_38577_srcm_7599_tgtm_7600"", ""pred_39528_srcm_7781_tgtm_7785""]",sum_softmax_by_cluster_pair,7.0
src_48_prop_holdsAttitudeToward_tgt_71,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,71,"[""pred_3471_srcm_500_tgtm_501""]",sum_softmax_by_cluster_pair,0.2953293736042691
src_48_prop_holdsAttitudeToward_tgt_76,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,76,"[""pred_24486_srcm_4770_tgtm_4773"", ""pred_24746_srcm_4833_tgtm_4836""]",sum_softmax_by_cluster_pair,0.563333258913931
src_48_prop_holdsAttitudeToward_tgt_83,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,83,"[""pred_35022_srcm_6999_tgtm_7000""]",sum_softmax_by_cluster_pair,0.4115544891723618
src_48_prop_holdsAttitudeToward_tgt_97,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,97,"[""pred_5830_srcm_941_tgtm_943"", ""pred_5863_srcm_951_tgtm_953"", ""pred_7530_srcm_1336_tgtm_1338"", ""pred_8979_srcm_1608_tgtm_1610"", ""pred_11831_srcm_2226_tgtm_2227"", ""pred_19758_srcm_3753_tgtm_3754"", ""pred_19850_srcm_3771_tgtm_3773"", ""pred_22368_srcm_4314_tgtm_4315"", ""pred_23787_srcm_4612_tgtm_4615"", ""pred_34932_srcm_6969_tgtm_6973"", ""pred_39055_srcm_7678_tgtm_7679"", ""pred_39543_srcm_7788_tgtm_7790"", ""pred_39652_srcm_7818_tgtm_7821"", ""pred_39652_srcm_7818_tgtm_7819""]",sum_softmax_by_cluster_pair,5.050802213534954
src_48_prop_holdsAttitudeToward_tgt_111,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,111,"[""pred_16047_srcm_3028_tgtm_3029"", ""pred_19460_srcm_3690_tgtm_3692"", ""pred_33614_srcm_6671_tgtm_6674"", ""pred_33791_srcm_6727_tgtm_6729"", ""pred_33836_srcm_6736_tgtm_6738"", ""pred_34463_srcm_6875_tgtm_6878"", ""pred_34463_srcm_6875_tgtm_6880"", ""pred_35043_srcm_7003_tgtm_7005"", ""pred_35123_srcm_7019_tgtm_7021""]",sum_softmax_by_cluster_pair,3.2914442962644213
src_48_prop_holdsAttitudeToward_tgt_153,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,153,"[""pred_11813_srcm_2223_tgtm_2224"", ""pred_12404_srcm_2349_tgtm_2351"", ""pred_24791_srcm_4848_tgtm_4850"", ""pred_24818_srcm_4857_tgtm_4859"", ""pred_24883_srcm_4870_tgtm_4873"", ""pred_36583_srcm_7289_tgtm_7290"", ""pred_36605_srcm_7292_tgtm_7293"", ""pred_37985_srcm_7495_tgtm_7496""]",sum_softmax_by_cluster_pair,2.8795088274345306
src_48_prop_holdsAttitudeToward_tgt_226,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,226,"[""pred_19802_srcm_3762_tgtm_3763""]",sum_softmax_by_cluster_pair,0.37755064973727503
src_48_prop_holdsAttitudeToward_tgt_238,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,238,"[""pred_19802_srcm_3762_tgtm_3764"", ""pred_22368_srcm_4314_tgtm_4316""]",sum_softmax_by_cluster_pair,0.6854531613569279
src_48_prop_usesObject_tgt_241,48,https://example.org/nlp-sdai/narrative-entity-ontology#usesObject,241,"[""pred_19553_srcm_3710_tgtm_3712""]",sum_softmax_by_cluster_pair,1.0
src_48_prop_accompanies_tgt_243,48,https://example.org/nlp-sdai/narrative-entity-ontology#accompanies,243,"[""pred_19658_srcm_3731_tgtm_3732""]",sum_softmax_by_cluster_pair,0.2616219458115764
src_48_prop_holdsAttitudeToward_tgt_249,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,249,"[""pred_20665_srcm_3921_tgtm_3919""]",sum_softmax_by_cluster_pair,0.3412980854661036
src_48_prop_holdsAttitudeToward_tgt_252,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,252,"[""pred_21551_srcm_4130_tgtm_4131""]",sum_softmax_by_cluster_pair,0.4015746259093393
src_48_prop_holdsAttitudeToward_tgt_292,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,292,"[""pred_21551_srcm_4130_tgtm_4132""]",sum_softmax_by_cluster_pair,0.3917515866717767
src_48_prop_guides_tgt_306,48,https://example.org/nlp-sdai/narrative-entity-ontology#guides,306,"[""pred_35091_srcm_7014_tgtm_7016""]",sum_softmax_by_cluster_pair,0.35446782050467623
src_48_prop_memberOf_tgt_335,48,https://example.org/nlp-sdai/narrative-entity-ontology#memberOf,335,"[""pred_33939_srcm_6762_tgtm_6763""]",sum_softmax_by_cluster_pair,1.0
src_48_prop_locatedIn_tgt_357,48,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,357,"[""pred_33939_srcm_6762_tgtm_6764""]",sum_softmax_by_cluster_pair,1.0
src_48_prop_locatedIn_tgt_398,48,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,398,"[""pred_33614_srcm_6671_tgtm_6677""]",sum_softmax_by_cluster_pair,1.0
src_48_prop_holdsAttitudeToward_tgt_406,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,406,"[""pred_34829_srcm_6949_tgtm_6950""]",sum_softmax_by_cluster_pair,0.420248190661588
src_48_prop_holdsAttitudeToward_tgt_407,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,407,"[""pred_34856_srcm_6954_tgtm_6955"", ""pred_34884_srcm_6959_tgtm_6960""]",sum_softmax_by_cluster_pair,0.8192454999671465
src_48_prop_holdsAttitudeToward_tgt_410,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,410,"[""pred_35054_srcm_7007_tgtm_7009""]",sum_softmax_by_cluster_pair,0.4054747661128656
src_48_prop_locatedIn_tgt_420,48,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,420,"[""pred_33614_srcm_6671_tgtm_6678"", ""pred_37222_srcm_7406_tgtm_7407""]",sum_softmax_by_cluster_pair,2.0
src_48_prop_holdsAttitudeToward_tgt_424,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,424,"[""pred_34829_srcm_6949_tgtm_6951""]",sum_softmax_by_cluster_pair,0.420248190661588
src_48_prop_holdsAttitudeToward_tgt_425,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,425,"[""pred_35508_srcm_7069_tgtm_7070""]",sum_softmax_by_cluster_pair,0.32268005317916565
src_48_prop_locatedIn_tgt_426,48,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,426,"[""pred_35459_srcm_7060_tgtm_7061""]",sum_softmax_by_cluster_pair,1.0
src_48_prop_usesObject_tgt_429,48,https://example.org/nlp-sdai/narrative-entity-ontology#usesObject,429,"[""pred_35647_srcm_7089_tgtm_7090"", ""pred_39078_srcm_7682_tgtm_7684""]",sum_softmax_by_cluster_pair,2.0
src_48_prop_participatesIn_tgt_430,48,https://example.org/nlp-sdai/narrative-entity-ontology#participatesIn,430,"[""pred_35758_srcm_7101_tgtm_7099""]",sum_softmax_by_cluster_pair,1.0
src_48_prop_holdsAttitudeToward_tgt_431,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,431,"[""pred_35810_srcm_7116_tgtm_7117""]",sum_softmax_by_cluster_pair,0.3491916509065433
src_48_prop_holdsAttitudeToward_tgt_433,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,433,"[""pred_35859_srcm_7130_tgtm_7131""]",sum_softmax_by_cluster_pair,0.3068902596607833
src_48_prop_holdsAttitudeToward_tgt_439,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,439,"[""pred_36264_srcm_7239_tgtm_7240""]",sum_softmax_by_cluster_pair,0.2728713116799104
src_48_prop_holdsAttitudeToward_tgt_451,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,451,"[""pred_35810_srcm_7116_tgtm_7118"", ""pred_39209_srcm_7706_tgtm_7708""]",sum_softmax_by_cluster_pair,0.6595434790954265
src_48_prop_holdsAttitudeToward_tgt_452,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,452,"[""pred_35859_srcm_7130_tgtm_7132""]",sum_softmax_by_cluster_pair,0.3068902596607833
src_48_prop_holdsAttitudeToward_tgt_458,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,458,"[""pred_36264_srcm_7239_tgtm_7241""]",sum_softmax_by_cluster_pair,0.2728713116799104
src_48_prop_holdsAttitudeToward_tgt_460,48,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,460,"[""pred_37046_srcm_7385_tgtm_7387""]",sum_softmax_by_cluster_pair,0.37211040168212856
src_48_prop_accompanies_tgt_469,48,https://example.org/nlp-sdai/narrative-entity-ontology#accompanies,469,"[""pred_39002_srcm_7664_tgtm_7666"", ""pred_39002_srcm_7664_tgtm_7666""]",sum_softmax_by_cluster_pair,0.48163855891746066
src_48_prop_movesToward_tgt_470,48,https://example.org/nlp-sdai/narrative-entity-ontology#movesToward,470,"[""pred_39488_srcm_7764_tgtm_7766""]",sum_softmax_by_cluster_pair,0.4505679781596584
src_48_prop_memberOf_tgt_483,48,https://example.org/nlp-sdai/narrative-entity-ontology#memberOf,483,"[""pred_39209_srcm_7706_tgtm_7709""]",sum_softmax_by_cluster_pair,1.0
src_50_prop_locatedIn_tgt_42,50,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,42,"[""pred_2462_srcm_305_tgtm_306""]",sum_softmax_by_cluster_pair,0.3950161222228558
src_50_prop_containedInPlace_tgt_66,50,https://example.org/nlp-sdai/narrative-entity-ontology#containedInPlace,66,"[""pred_3129_srcm_417_tgtm_418""]",sum_softmax_by_cluster_pair,0.4483522032763995
src_51_prop_locatedIn_tgt_50,51,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,50,"[""pred_36090_srcm_7189_tgtm_7190""]",sum_softmax_by_cluster_pair,0.514248917400812
src_51_prop_locatedIn_tgt_52,51,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,52,"[""pred_2496_srcm_313_tgtm_314""]",sum_softmax_by_cluster_pair,0.4344519690001896
src_54_prop_locatedIn_tgt_1,54,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,1,"[""pred_2596_srcm_331_tgtm_332""]",sum_softmax_by_cluster_pair,1.0
src_60_prop_containsPlace_tgt_52,60,https://example.org/nlp-sdai/narrative-entity-ontology#containsPlace,52,"[""pred_36184_srcm_7215_tgtm_7216""]",sum_softmax_by_cluster_pair,0.3591270089566762
