relation_mention_id,source_mention_id,predicate_token_i,predicate_start,predicate_end,target_mention_id,source_cluster_id,target_cluster_id,object_property_logits_json,selection_method
pred_8077_srcm_1426_tgtm_1428,1426,8077,8077,8079,1428,8,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.9404296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.60205078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.4296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.67138671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.6640625}",nli_grouped_softmax
pred_8432_srcm_1481_tgtm_1483,1481,8432,8432,8434,1483,8,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.91357421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.353515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.39453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.62841796875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.351806640625}",nli_grouped_softmax
pred_8820_srcm_1565_tgtm_1567,1565,8820,8820,8821,1567,8,111,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.3125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.0380859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.3828125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.634765625}",nli_grouped_softmax
pred_8820_srcm_1566_tgtm_1567,1566,8820,8820,8821,1567,97,111,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.107421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.12109375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.248046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.5830078125}",nli_grouped_softmax
pred_8831_srcm_1570_tgtm_1572,1570,8831,8831,8832,1572,8,143,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.4111328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.84521484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.384765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.72265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.830078125}",nli_grouped_softmax
pred_8831_srcm_1571_tgtm_1572,1571,8831,8831,8832,1572,97,143,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.267578125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.82568359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.263671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.4697265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.453125}",nli_grouped_softmax
pred_8932_srcm_1597_tgtm_1598,1597,8932,8932,8933,1598,48,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.302734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.53271484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.9833984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.373046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.2265625}",nli_grouped_softmax
pred_8979_srcm_1608_tgtm_1609,1608,8979,8979,8980,1609,48,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.2568359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.61474609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.21875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.255859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.7939453125}",nli_grouped_softmax
pred_8979_srcm_1608_tgtm_1610,1608,8979,8979,8980,1610,48,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.0322265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.6904296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.326171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.94873046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.349609375}",nli_grouped_softmax
pred_9030_srcm_1615_tgtm_1617,1615,9030,9030,9031,1617,97,111,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.4482421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.57421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.818359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.68017578125}",nli_grouped_softmax
pred_9162_srcm_1637_tgtm_1639,1637,9162,9162,9163,1639,97,111,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.150390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.263671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.14453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.3466796875}",nli_grouped_softmax
pred_9428_srcm_1683_tgtm_1685,1683,9428,9428,9429,1685,97,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.95263671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.91455078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.9306640625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.0625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.4228515625}",nli_grouped_softmax
pred_9428_srcm_1684_tgtm_1685,1684,9428,9428,9429,1685,153,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.064453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.12890625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.146484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.1748046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.53125}",nli_grouped_softmax
pred_9491_srcm_1698_tgtm_1700,1698,9491,9491,9492,1700,97,158,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.1728515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.93310546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.5712890625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.330078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.3876953125}",nli_grouped_softmax
pred_9491_srcm_1699_tgtm_1700,1699,9491,9491,9492,1700,153,158,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.29296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.060546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.533203125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.4326171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.4443359375}",nli_grouped_softmax
pred_9503_srcm_1705_tgtm_1709,1705,9503,9503,9506,1709,97,160,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.0693359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.77490234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.43359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.396484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.21875}",nli_grouped_softmax
pred_9503_srcm_1706_tgtm_1709,1706,9503,9503,9506,1709,153,160,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.1650390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.81884765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.369140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.5302734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.4658203125}",nli_grouped_softmax
pred_9625_srcm_1751_tgtm_1753,1751,9625,9625,9627,1753,161,146,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.4443359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.88671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.115234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.4970703125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.16796875}",nli_grouped_softmax
pred_9625_srcm_1751_tgtm_1754,1751,9625,9625,9627,1754,161,178,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.4443359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.88671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.115234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.4970703125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.16796875}",nli_grouped_softmax
pred_9625_srcm_1752_tgtm_1753,1752,9625,9625,9627,1753,178,146,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.3525390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.8779296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.974609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.4970703125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.48046875}",nli_grouped_softmax
pred_9788_srcm_1792_tgtm_1795,1792,9788,9788,9789,1795,146,178,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.5859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.90478515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.57421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.693359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.318359375}",nli_grouped_softmax
pred_9788_srcm_1793_tgtm_1794,1793,9788,9788,9789,1794,178,146,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.5859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.90478515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.57421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.693359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.318359375}",nli_grouped_softmax
pred_9795_srcm_1796_tgtm_1798,1796,9795,9795,9796,1798,97,161,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.1728515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.4580078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.58984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.4580078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.7333984375}",nli_grouped_softmax
pred_9795_srcm_1796_tgtm_1799,1796,9795,9795,9796,1799,97,178,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.2685546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.480224609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.396484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.48046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.923828125}",nli_grouped_softmax
pred_9795_srcm_1797_tgtm_1798,1797,9795,9795,9796,1798,153,161,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.22265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.50341796875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.7001953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.5205078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.85546875}",nli_grouped_softmax
pred_9795_srcm_1797_tgtm_1799,1797,9795,9795,9796,1799,153,178,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.4912109375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.8310546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.7724609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.80078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.3046875}",nli_grouped_softmax
pred_10047_srcm_1869_tgtm_1871,1869,10047,10047,10048,1871,97,161,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.322265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": 0.4033203125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.9150390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.61328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.6845703125}",nli_grouped_softmax
pred_10047_srcm_1869_tgtm_1872,1869,10047,10047,10048,1872,97,178,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.1474609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": 0.38525390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.8681640625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.552734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.6005859375}",nli_grouped_softmax
pred_10047_srcm_1870_tgtm_1871,1870,10047,10047,10048,1871,153,161,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.2861328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": 0.34375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.828125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.548828125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.5322265625}",nli_grouped_softmax
pred_10047_srcm_1870_tgtm_1872,1870,10047,10047,10048,1872,153,178,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.3154296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": 0.261474609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.884765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.6572265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.6728515625}",nli_grouped_softmax
pred_10057_srcm_1875_tgtm_1877,1875,10057,10057,10059,1877,161,146,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.3662109375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.064453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.021484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.5556640625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.39453125}",nli_grouped_softmax
pred_10057_srcm_1875_tgtm_1878,1875,10057,10057,10059,1878,161,178,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.3662109375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.064453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.021484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.5556640625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.39453125}",nli_grouped_softmax
pred_10057_srcm_1876_tgtm_1877,1876,10057,10057,10059,1877,178,146,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.5322265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.5166015625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.9765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.6572265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.65234375}",nli_grouped_softmax
pred_10067_srcm_1879_tgtm_1881,1879,10067,10067,10069,1881,97,161,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.98779296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.65380859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.306640625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.798828125}",nli_grouped_softmax
pred_10067_srcm_1879_tgtm_1882,1879,10067,10067,10069,1882,97,178,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.3994140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.2587890625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.9287109375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.6328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.30078125}",nli_grouped_softmax
pred_10067_srcm_1880_tgtm_1881,1880,10067,10067,10069,1881,153,161,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.0791015625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.8203125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.7236328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.2529296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.8583984375}",nli_grouped_softmax
pred_10067_srcm_1880_tgtm_1882,1880,10067,10067,10069,1882,153,178,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.42578125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.0458984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.98046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.6337890625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.474609375}",nli_grouped_softmax
pred_10227_srcm_1925_tgtm_1927,1925,10227,10227,10228,1927,97,168,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.4912109375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": 0.0263519287109375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.814453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.8037109375}",nli_grouped_softmax
pred_10227_srcm_1926_tgtm_1927,1926,10227,10227,10228,1927,153,168,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.4619140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": 0.165283203125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.8076171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.7978515625}",nli_grouped_softmax
pred_10998_srcm_2068_tgtm_2069,2068,10998,10998,10999,2069,153,20,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.060546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.14306640625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -0.6845703125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.4833984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.6494140625}",nli_grouped_softmax
pred_10998_srcm_2068_tgtm_2070,2068,10998,10998,10999,2070,153,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.4833984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.134765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.0068359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.90234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.0234375}",nli_grouped_softmax
pred_11090_srcm_2087_tgtm_2088,2087,11090,11090,11091,2088,153,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.1845703125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.67626953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -0.254638671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.4716796875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.70703125}",nli_grouped_softmax
pred_11118_srcm_2094_tgtm_2095,2094,11118,11118,11120,2095,8,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.2587890625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.8017578125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -0.98291015625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.7333984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.818359375}",nli_grouped_softmax
pred_11131_srcm_2098_tgtm_2099,2098,11131,11131,11132,2099,8,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.033203125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": 0.09112548828125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -0.70263671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.0185546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.78515625}",nli_grouped_softmax
pred_11323_srcm_2129_tgtm_2130,2129,11323,11323,11325,2130,153,20,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.376953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.1630859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.69921875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.642578125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.9326171875}",nli_grouped_softmax
pred_11736_srcm_2205_tgtm_2206,2205,11736,11736,11738,2206,97,48,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.308349609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.31787109375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.115234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.6279296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.091796875}",nli_grouped_softmax
pred_11813_srcm_2223_tgtm_2224,2223,11813,11813,11814,2224,48,153,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.123046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.65283203125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.150390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.95654296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.4619140625}",nli_grouped_softmax
pred_11831_srcm_2226_tgtm_2227,2226,11831,11831,11832,2227,48,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.2333984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.9091796875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.6220703125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.22265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.4716796875}",nli_grouped_softmax
pred_11879_srcm_2235_tgtm_2236,2235,11879,11879,11881,2236,153,111,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.62255859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.4228515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.3740234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.09637451171875}",nli_grouped_softmax
pred_12015_srcm_2260_tgtm_2261,2260,12015,12015,12017,2261,20,153,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.599609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": 1.1796875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.0380859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.73828125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.908203125}",nli_grouped_softmax
pred_12167_srcm_2290_tgtm_2292,2290,12167,12167,12168,2292,8,97,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.498046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.1748046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.978515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.5029296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.693359375}",nli_grouped_softmax
pred_12167_srcm_2290_tgtm_2293,2290,12167,12167,12168,2293,8,153,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.732421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.41015625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.072265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.7734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.994140625}",nli_grouped_softmax
pred_12404_srcm_2349_tgtm_2350,2349,12404,12404,12405,2350,48,8,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.1396484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.55126953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.119140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.2626953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.5068359375}",nli_grouped_softmax
pred_12404_srcm_2349_tgtm_2351,2349,12404,12404,12405,2351,48,153,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.345703125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.468505859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.5185546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.7099609375}",nli_grouped_softmax
pred_13063_srcm_2468_tgtm_2469,2468,13063,13063,13064,2469,153,111,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.0927734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.1015625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.9658203125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.599609375}",nli_grouped_softmax
