relation_mention_id,source_mention_id,predicate_token_i,predicate_start,predicate_end,target_mention_id,source_cluster_id,target_cluster_id,object_property_logits_json,selection_method
pred_10580_srcm_1092_tgtm_1095,1092,10580,10580,10581,1095,2,6,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.1826171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.451416015625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.744140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.63671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.7158203125}",nli_grouped_softmax
pred_10580_srcm_1093_tgtm_1095,1093,10580,10580,10581,1095,11,6,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.86376953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.05450439453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.931640625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.4716796875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.853515625}",nli_grouped_softmax
pred_10580_srcm_1094_tgtm_1095,1094,10580,10580,10581,1095,14,6,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.3896484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.36572265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.8154296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.8447265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.0546875}",nli_grouped_softmax
pred_10937_srcm_1144_tgtm_1145,1144,10937,10937,10939,1145,6,13,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.5, ""https://example.org/nlp-sdai/narrative-entity-ontology#memberOf"": -1.68359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.8447265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.861328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -2.01171875}",nli_grouped_softmax
pred_11027_srcm_1154_tgtm_1155,1154,11027,11027,11029,1155,0,5,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.021484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.8076171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.701171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.8798828125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.1826171875}",nli_grouped_softmax
pred_11027_srcm_1154_tgtm_1156,1154,11027,11027,11029,1156,0,6,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.0283203125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.65869140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.708984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.99072265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.89111328125}",nli_grouped_softmax
pred_11092_srcm_1165_tgtm_1166,1165,11092,11092,11093,1166,0,13,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.28564453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#memberOf"": -0.59521484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.65478515625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.2060546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.371826171875}",nli_grouped_softmax
pred_11235_srcm_1176_tgtm_1177,1176,11235,11235,11236,1177,5,6,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.3076171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.7060546875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.2724609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.6259765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.751953125}",nli_grouped_softmax
pred_11288_srcm_1185_tgtm_1186,1185,11288,11288,11293,1186,6,13,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.5390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#memberOf"": -2.2265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.89208984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.8232421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -2.15234375}",nli_grouped_softmax
pred_11379_srcm_1203_tgtm_1204,1203,11379,11379,11380,1204,5,6,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.208984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.5830078125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.01953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.3994140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.4462890625}",nli_grouped_softmax
pred_11443_srcm_1216_tgtm_1217,1216,11443,11443,11444,1217,3,6,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.427734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.5458984375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.9130859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.443359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.75}",nli_grouped_softmax
pred_11480_srcm_1221_tgtm_1222,1221,11480,11480,11481,1222,6,13,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.8037109375, ""https://example.org/nlp-sdai/narrative-entity-ontology#memberOf"": -1.349609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.5576171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.5400390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": 1.0234375}",nli_grouped_softmax
pred_12284_srcm_1286_tgtm_1287,1286,12284,12284,12285,1287,0,2,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.0341796875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.064453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.345703125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.1904296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.3046875}",nli_grouped_softmax
pred_12284_srcm_1286_tgtm_1288,1286,12284,12284,12285,1288,0,14,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.138671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.138671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.287109375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.27734375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.4208984375}",nli_grouped_softmax
pred_12638_srcm_1335_tgtm_1337,1335,12638,12638,12639,1337,2,0,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.73828125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.024932861328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.5703125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.66259765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.642578125}",nli_grouped_softmax
pred_12638_srcm_1336_tgtm_1337,1336,12638,12638,12639,1337,14,0,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.93212890625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.2169189453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.39453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.92626953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.93798828125}",nli_grouped_softmax
pred_12638_srcm_1335_tgtm_1334,1335,12638,12638,12642,1334,2,0,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.70751953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": 0.52490234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.87109375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.29345703125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.369140625}",nli_grouped_softmax
pred_12638_srcm_1336_tgtm_1334,1336,12638,12638,12642,1334,14,0,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -0.96923828125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.250732421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.7890625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -0.80419921875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -0.95947265625}",nli_grouped_softmax
pred_12657_srcm_1343_tgtm_1348,1343,12657,12657,12658,1348,6,3,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -2.033203125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.357421875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.50390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -2.21484375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.783203125}",nli_grouped_softmax
pred_12767_srcm_1366_tgtm_1368,1366,12767,12767,12768,1368,2,0,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.537109375, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.94384765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.40234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.5419921875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.72265625}",nli_grouped_softmax
pred_12767_srcm_1367_tgtm_1368,1367,12767,12767,12768,1368,14,0,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.3876953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.7255859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.240234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.39453125, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.3173828125}",nli_grouped_softmax
pred_12916_srcm_1397_tgtm_1398,1397,12916,12916,12917,1398,3,6,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.5869140625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.80859375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.361328125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.787109375, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.47265625}",nli_grouped_softmax
pred_12934_srcm_1399_tgtm_1400,1399,12934,12934,12936,1400,6,10,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.12890625, ""https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn"": -2.2265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.44873046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -2.529296875, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.275390625}",nli_grouped_softmax
pred_13385_srcm_1448_tgtm_1449,1448,13385,13385,13386,1449,6,0,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.5947265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.015625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.8251953125, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.197265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.5458984375}",nli_grouped_softmax
pred_13394_srcm_1451_tgtm_1452,1451,13394,13394,13397,1452,6,3,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.4716796875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -1.1572265625, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.849609375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.498046875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -2.14453125}",nli_grouped_softmax
pred_13427_srcm_1457_tgtm_1458,1457,13427,13427,13428,1458,6,14,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.9951171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.9990234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.40625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.869140625}",nli_grouped_softmax
pred_13444_srcm_1461_tgtm_1462,1461,13444,13444,13445,1462,6,14,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.9951171875, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.9990234375, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.40625, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.869140625}",nli_grouped_softmax
pred_13452_srcm_1463_tgtm_1464,1463,13452,13452,13453,1464,6,3,"{""https://example.org/nlp-sdai/narrative-entity-ontology#movesToward"": -1.390625, ""https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward"": -0.48193359375, ""https://example.org/nlp-sdai/narrative-entity-ontology#harms"": -1.6259765625, ""https://example.org/nlp-sdai/narrative-entity-ontology#guides"": -1.388671875, ""https://example.org/nlp-sdai/narrative-entity-ontology#accompanies"": -1.787109375}",nli_grouped_softmax
