local_cluster_uid,chunk_id,chunk_index,local_cluster_id,canonical_name,n_mentions
chunk_004::cluster_040,chunk_004,4,40,a cornfield,1
chunk_004::cluster_041,chunk_004,4,41,a Scarecrow stuck on a pole in the middle of a river,1
chunk_004::cluster_042,chunk_004,4,42,the shore,3
chunk_004::cluster_043,chunk_004,4,43,the riverbank,2
chunk_004::cluster_044,chunk_004,4,44,the bank,3
chunk_004::cluster_045,chunk_004,4,45,the road from which the river had carried them,1
chunk_004::cluster_046,chunk_004,4,46,the Stork,29
chunk_004::cluster_047,chunk_004,4,47,my friends,1
chunk_004::cluster_048,chunk_004,4,48,anyone in trouble,1
chunk_004::cluster_049,chunk_004,4,49,my babies,1
chunk_004::cluster_050,chunk_004,4,50,a great meadow of poppies,1
chunk_004::cluster_051,chunk_004,4,51,anyone who breathes it,1
chunk_004::cluster_052,chunk_004,4,52,the sleeper,2
chunk_004::cluster_053,chunk_004,4,53,the land,2
chunk_004::cluster_055,chunk_004,4,55,beautiful green fields,1
chunk_004::cluster_056,chunk_004,4,56,beautiful green fields before them,1
chunk_004::cluster_057,chunk_004,4,57,a very good comrade,1
chunk_004::cluster_058,chunk_004,4,58,one so cowardly,1
chunk_004::cluster_059,chunk_004,4,59,a friend,1
chunk_004::cluster_060,chunk_004,4,60,a Queen,1
chunk_004::cluster_061,chunk_004,4,61,the Queen of all the Field Mice,1
chunk_004::cluster_062,chunk_004,4,62,the mice,21
chunk_004::cluster_063,chunk_004,4,63,Kansas,2
chunk_004::cluster_064,chunk_004,4,64,a coward,1
chunk_004::cluster_065,chunk_004,4,65,anyone who is our friend,1
chunk_004::cluster_066,chunk_004,4,66,our friend,1
chunk_004::cluster_067,chunk_004,4,67,all her people,1
chunk_004::cluster_068,chunk_004,4,68,her people,1
chunk_004::cluster_069,chunk_004,4,69,the riverside,1
chunk_005::cluster_000,chunk_005,5,0,Dorothy,175
chunk_005::cluster_001,chunk_005,5,1,the travelers,147
chunk_005::cluster_002,chunk_005,5,2,the Scarecrow,200
chunk_005::cluster_003,chunk_005,5,3,the Emerald City,38
chunk_005::cluster_004,chunk_005,5,4,the bottom of the river,1
chunk_005::cluster_005,chunk_005,5,5,the Tin Woodman,71
chunk_005::cluster_006,chunk_005,5,6,the raft,5
chunk_005::cluster_007,chunk_005,5,7,a cornfield,1
chunk_005::cluster_008,chunk_005,5,8,the shore,3
chunk_005::cluster_009,chunk_005,5,9,the road,12
chunk_005::cluster_010,chunk_005,5,10,the bank,6
chunk_005::cluster_011,chunk_005,5,11,the riverbank,1
chunk_005::cluster_012,chunk_005,5,12,a lovely country,1
chunk_005::cluster_013,chunk_005,5,13,the Stork,29
chunk_005::cluster_014,chunk_005,5,14,my friends,1
chunk_005::cluster_015,chunk_005,5,15,Toto,32
chunk_005::cluster_016,chunk_005,5,16,anyone in trouble,1
chunk_005::cluster_017,chunk_005,5,17,a great meadow of poppies,1
chunk_005::cluster_018,chunk_005,5,18,the sleeper,2
chunk_005::cluster_019,chunk_005,5,19,here,2
chunk_005::cluster_021,chunk_005,5,21,beautiful green fields before them,1
chunk_005::cluster_022,chunk_005,5,22,a very good comrade,1
chunk_005::cluster_023,chunk_005,5,23,a friend,1
chunk_005::cluster_024,chunk_005,5,24,a Queen,1
chunk_005::cluster_025,chunk_005,5,25,the Queen of all the Field Mice,1
chunk_005::cluster_026,chunk_005,5,26,the mice,37
chunk_005::cluster_027,chunk_005,5,27,Kansas,5
chunk_005::cluster_028,chunk_005,5,28,the poppy bed,2
chunk_005::cluster_029,chunk_005,5,29,the green fields,2
chunk_005::cluster_030,chunk_005,5,30,Oz,59
chunk_005::cluster_031,chunk_005,5,31,the forest,4
chunk_005::cluster_032,chunk_005,5,32,us,1
chunk_005::cluster_033,chunk_005,5,33,a coward,1
chunk_005::cluster_034,chunk_005,5,34,anyone who is our friend,1
chunk_005::cluster_035,chunk_005,5,35,our friend,1
chunk_005::cluster_037,chunk_005,5,37,all her people,1
chunk_005::cluster_038,chunk_005,5,38,it,1
chunk_005::cluster_039,chunk_005,5,39,their homes,1
chunk_005::cluster_040,chunk_005,5,40,the country about,1
chunk_005::cluster_041,chunk_005,5,41,"a small house, in which a farmer evidently lived",1
chunk_005::cluster_042,chunk_005,5,42,a farmer,1
chunk_005::cluster_043,chunk_005,5,43,several of these houses,1
chunk_005::cluster_044,chunk_005,5,44,these houses,1
chunk_005::cluster_045,chunk_005,5,45,people,2
chunk_005::cluster_046,chunk_005,5,46,the people,3
chunk_005::cluster_047,chunk_005,5,47,no one,1
chunk_005::cluster_048,chunk_005,5,48,the Munchkins,4
chunk_005::cluster_049,chunk_005,5,49,the people,2
chunk_005::cluster_050,chunk_005,5,50,the Land of Oz,1
chunk_005::cluster_051,chunk_005,5,51,here,1
chunk_005::cluster_052,chunk_005,5,52,the country of the Munchkins,1
chunk_005::cluster_053,chunk_005,5,53,the next house,1
chunk_005::cluster_054,chunk_005,5,54,the house,2
chunk_005::cluster_055,chunk_005,5,55,the world,1
chunk_005::cluster_056,chunk_005,5,56,a great coward,1
chunk_005::cluster_057,chunk_005,5,57,two children,1
chunk_005::cluster_058,chunk_005,5,58,the man,37
chunk_005::cluster_059,chunk_005,5,59,a corner,1
chunk_005::cluster_060,chunk_005,5,60,anyone,1
chunk_005::cluster_061,chunk_005,5,61,a beautiful and wonderful place,1
chunk_005::cluster_062,chunk_005,5,62,the great Throne Room of his Palace,3
chunk_005::cluster_063,chunk_005,5,63,"the great Throne Room of his Palace, and even those who wait upon him",1
chunk_005::cluster_064,chunk_005,5,64,those who wait upon him,1
chunk_005::cluster_065,chunk_005,5,65,a Great Wizard,1
chunk_005::cluster_066,chunk_005,5,66,some,1
chunk_005::cluster_067,chunk_005,5,67,some,1
chunk_005::cluster_068,chunk_005,5,68,a beautiful fairy,1
chunk_005::cluster_069,chunk_005,5,69,a brownie,1
chunk_005::cluster_070,chunk_005,5,70,no living person,1
chunk_005::cluster_071,chunk_005,5,71,his Throne Room,1
chunk_005::cluster_072,chunk_005,5,72,my home,1
chunk_005::cluster_073,chunk_005,5,73,anyone,1
chunk_005::cluster_074,chunk_005,5,74,her room,1
chunk_005::cluster_075,chunk_005,5,75,"a high arched room, the walls of which glistened with countless emeralds",1
chunk_005::cluster_076,chunk_005,5,76,anyone,1
chunk_005::cluster_077,chunk_005,5,77,a good Wizard,1
chunk_005::cluster_078,chunk_005,5,78,"those who are not honest, or who approach him from curiosity",1
chunk_005::cluster_079,chunk_005,5,79,those who live in the City,1
chunk_006::cluster_000,chunk_006,6,0,we,1
chunk_006::cluster_001,chunk_006,6,1,Dorothy,258
chunk_006::cluster_002,chunk_006,6,2,all her people,1
chunk_006::cluster_003,chunk_006,6,3,the Tin Woodman,21
chunk_006::cluster_004,chunk_006,6,4,the riverside,1
chunk_006::cluster_005,chunk_006,6,5,Oz,188
chunk_006::cluster_006,chunk_006,6,6,the truck,11
chunk_006::cluster_007,chunk_006,6,7,the Scarecrow,53
chunk_006::cluster_008,chunk_006,6,8,the people,100
chunk_006::cluster_009,chunk_006,6,9,their homes,4
chunk_006::cluster_010,chunk_006,6,10,the green fields,1
chunk_006::cluster_011,chunk_006,6,11,we,2
chunk_006::cluster_012,chunk_006,6,12,you,3
chunk_006::cluster_013,chunk_006,6,13,the field,1
chunk_006::cluster_014,chunk_006,6,14,Toto,12
chunk_006::cluster_015,chunk_006,6,15,you,1
chunk_006::cluster_016,chunk_006,6,16,the road of yellow brick,5
chunk_006::cluster_017,chunk_006,6,17,the Emerald City,38
chunk_006::cluster_018,chunk_006,6,18,the country about,1
chunk_006::cluster_019,chunk_006,6,19,the forest,4
chunk_006::cluster_020,chunk_006,6,20,"a small house, in which a farmer evidently lived",1
chunk_006::cluster_021,chunk_006,6,21,a farmer,1
chunk_006::cluster_022,chunk_006,6,22,several of these houses,1
chunk_006::cluster_023,chunk_006,6,23,these houses,1
chunk_006::cluster_024,chunk_006,6,24,people,2
chunk_006::cluster_025,chunk_006,6,25,no one,1
chunk_006::cluster_026,chunk_006,6,26,the Munchkins,4
chunk_006::cluster_027,chunk_006,6,27,the people,2
chunk_006::cluster_028,chunk_006,6,28,the Land of Oz,1
chunk_006::cluster_029,chunk_006,6,29,here,1
chunk_006::cluster_030,chunk_006,6,30,the country of the Munchkins,1
chunk_006::cluster_031,chunk_006,6,31,the house,2
chunk_006::cluster_032,chunk_006,6,32,a good-sized farmhouse,1
chunk_006::cluster_033,chunk_006,6,33,the world,1
chunk_006::cluster_034,chunk_006,6,34,a great coward,1
chunk_006::cluster_035,chunk_006,6,35,two children,1
chunk_006::cluster_036,chunk_006,6,36,the man,75
chunk_006::cluster_037,chunk_006,6,37,so strange a company,1
chunk_006::cluster_038,chunk_006,6,38,anyone,1
chunk_006::cluster_039,chunk_006,6,39,a beautiful and wonderful place,1
chunk_006::cluster_040,chunk_006,6,40,any living person who has seen him,1
chunk_006::cluster_041,chunk_006,6,41,those who wait upon him,1
chunk_006::cluster_042,chunk_006,6,42,a Great Wizard,1
chunk_006::cluster_043,chunk_006,6,43,some,1
chunk_006::cluster_044,chunk_006,6,44,some,1
chunk_006::cluster_045,chunk_006,6,45,a beautiful fairy,1
chunk_006::cluster_046,chunk_006,6,46,a brownie,1
chunk_006::cluster_047,chunk_006,6,47,no living person,1
chunk_006::cluster_048,chunk_006,6,48,his Throne Room,1
chunk_006::cluster_049,chunk_006,6,49,Kansas,25
chunk_006::cluster_050,chunk_006,6,50,my home,1
chunk_006::cluster_051,chunk_006,6,51,anyone,1
chunk_006::cluster_052,chunk_006,6,52,"a high arched room, the walls of which glistened with countless emeralds",1
chunk_006::cluster_053,chunk_006,6,53,her companions,1
chunk_006::cluster_054,chunk_006,6,54,anyone,1
chunk_006::cluster_055,chunk_006,6,55,a good Wizard,1
chunk_006::cluster_056,chunk_006,6,56,"those who are not honest, or who approach him from curiosity",1
chunk_006::cluster_057,chunk_006,6,57,those who live in the City,1
chunk_006::cluster_058,chunk_006,6,58,the streets of the Emerald City,1
chunk_006::cluster_059,chunk_006,6,59,beautiful houses all built of green marble and studded everywhere with sparkling emeralds,1
chunk_006::cluster_060,chunk_006,6,60,many people,1
chunk_006::cluster_061,chunk_006,6,61,men,1
chunk_006::cluster_062,chunk_006,6,62,women,1
chunk_006::cluster_063,chunk_006,6,63,children,1
chunk_006::cluster_064,chunk_006,6,64,They,1
chunk_006::cluster_065,chunk_006,6,65,her strangely assorted company,1
chunk_006::cluster_066,chunk_006,6,66,the children,5
chunk_006::cluster_067,chunk_006,6,67,their mothers,1
chunk_006::cluster_068,chunk_006,6,68,no one,1
chunk_006::cluster_069,chunk_006,6,69,Many shops,2
chunk_006::cluster_070,chunk_006,6,70,the street,1
chunk_006::cluster_071,chunk_006,6,71,the men,3
chunk_006::cluster_072,chunk_006,6,72,the streets,2
chunk_006::cluster_073,chunk_006,6,73,little green carts,1
chunk_006::cluster_074,chunk_006,6,74,Everyone,1
chunk_006::cluster_075,chunk_006,6,75,"the Palace of Oz, the Great Wizard",1
chunk_006::cluster_076,chunk_006,6,76,a big room with a green carpet and lovely green furniture set with emeralds,1
chunk_006::cluster_077,chunk_006,6,77,each one of you,1
chunk_006::cluster_078,chunk_006,6,78,rooms where you may rest in comfort after your journey,1
chunk_006::cluster_079,chunk_006,6,79,all her friends,1
chunk_006::cluster_080,chunk_006,6,80,all her friends except Toto,1
chunk_006::cluster_081,chunk_006,6,81,her friends,1
chunk_006::cluster_082,chunk_006,6,82,seven passages,1
chunk_006::cluster_083,chunk_006,6,83,three flights of stairs,1
chunk_006::cluster_084,chunk_006,6,84,they,1
chunk_006::cluster_085,chunk_006,6,85,a room at the front of the Palace,1
chunk_006::cluster_086,chunk_006,6,86,the sweetest little room in the world,1
chunk_006::cluster_087,chunk_006,6,87,rooms,1
chunk_006::cluster_088,chunk_006,6,88,each one of them,1
chunk_006::cluster_089,chunk_006,6,89,them,1
chunk_006::cluster_090,chunk_006,6,90,himself,1
chunk_006::cluster_091,chunk_006,6,91,a very pleasant part of the Palace,1
chunk_006::cluster_092,chunk_006,6,92,a corner of the room,1
chunk_006::cluster_093,chunk_006,6,93,one of the most wonderful rooms in the world,1
chunk_006::cluster_094,chunk_006,6,94,a room,1
chunk_006::cluster_095,chunk_006,6,95,"a great hall in which were many ladies and gentlemen of the court, all dressed in rich costumes",1
chunk_006::cluster_096,chunk_006,6,96,many ladies and gentlemen of the court,1
chunk_006::cluster_097,chunk_006,6,97,gentlemen of the court,1
chunk_006::cluster_098,chunk_006,6,98,the court,1
chunk_006::cluster_099,chunk_006,6,99,people,1
chunk_006::cluster_100,chunk_006,6,100,the biggest giant,1
chunk_006::cluster_101,chunk_006,6,101,the Wicked Witch of the West,15
chunk_006::cluster_102,chunk_006,6,102,my house,1
chunk_006::cluster_103,chunk_006,6,103,the Good Witch of the North,2
chunk_006::cluster_104,chunk_006,6,104,the North,1
chunk_006::cluster_105,chunk_006,6,105,my Aunt Em,2
chunk_006::cluster_106,chunk_006,6,106,Uncle Henry,1
chunk_006::cluster_107,chunk_006,6,107,your,1
chunk_006::cluster_108,chunk_006,6,108,a Great Wizard,1
chunk_006::cluster_109,chunk_006,6,109,a little girl,1
chunk_006::cluster_110,chunk_006,6,110,everyone,2
chunk_006::cluster_111,chunk_006,6,111,her friends,2
chunk_006::cluster_112,chunk_006,6,112,your uncle,1
chunk_006::cluster_113,chunk_006,6,113,a man,1
chunk_006::cluster_114,chunk_006,6,114,a man as any other in your dominions,1
chunk_006::cluster_115,chunk_006,6,115,any other in your dominions,1
chunk_006::cluster_116,chunk_006,6,116,your dominions,1
chunk_006::cluster_117,chunk_006,6,117,no one else,1
chunk_006::cluster_118,chunk_006,6,118,the wisest man in all the Land of Oz,1
chunk_007::cluster_000,chunk_007,7,0,anyone,1
chunk_007::cluster_001,chunk_007,7,1,the Scarecrow,121
chunk_007::cluster_002,chunk_007,7,2,Oz,147
chunk_007::cluster_003,chunk_007,7,3,you,1
chunk_007::cluster_004,chunk_007,7,4,you,1
chunk_007::cluster_005,chunk_007,7,5,we,1
chunk_007::cluster_006,chunk_007,7,6,a good Wizard,1
chunk_007::cluster_007,chunk_007,7,7,"those who are not honest, or who approach him from curiosity",1
chunk_007::cluster_008,chunk_007,7,8,Dorothy,217
chunk_007::cluster_009,chunk_007,7,9,the Emerald City,17
chunk_007::cluster_010,chunk_007,7,10,those people,66
chunk_007::cluster_011,chunk_007,7,11,the palace,8
chunk_007::cluster_012,chunk_007,7,12,the streets,4
chunk_007::cluster_013,chunk_007,7,13,beautiful houses all built of green marble and studded everywhere with sparkling emeralds,1
chunk_007::cluster_014,chunk_007,7,14,many people,1
chunk_007::cluster_015,chunk_007,7,15,men,1
chunk_007::cluster_016,chunk_007,7,16,women,1
chunk_007::cluster_017,chunk_007,7,17,children,1
chunk_007::cluster_018,chunk_007,7,18,They,1
chunk_007::cluster_019,chunk_007,7,19,her strangely assorted company,1
chunk_007::cluster_020,chunk_007,7,20,the children,5
chunk_007::cluster_021,chunk_007,7,21,the Lion,54
chunk_007::cluster_022,chunk_007,7,22,their mothers,1
chunk_007::cluster_023,chunk_007,7,23,no one,1
chunk_007::cluster_024,chunk_007,7,24,them,1
chunk_007::cluster_025,chunk_007,7,25,Many shops,2
chunk_007::cluster_026,chunk_007,7,26,the street,1
chunk_007::cluster_027,chunk_007,7,27,a man,1
chunk_007::cluster_028,chunk_007,7,28,his friends,16
chunk_007::cluster_029,chunk_007,7,29,little green carts,1
chunk_007::cluster_030,chunk_007,7,30,Everyone,1
chunk_007::cluster_031,chunk_007,7,31,a big building,1
chunk_007::cluster_032,chunk_007,7,32,the room,16
chunk_007::cluster_033,chunk_007,7,33,each one of you,1
chunk_007::cluster_034,chunk_007,7,34,rooms where you may rest in comfort after your journey,1
chunk_007::cluster_035,chunk_007,7,35,the green girl,16
chunk_007::cluster_036,chunk_007,7,36,the Tin Woodman,46
chunk_007::cluster_037,chunk_007,7,37,all her friends,1
chunk_007::cluster_038,chunk_007,7,38,all her friends except Toto,1
chunk_007::cluster_039,chunk_007,7,39,her friends,1
chunk_007::cluster_040,chunk_007,7,40,Toto,5
chunk_007::cluster_041,chunk_007,7,41,the Throne Room,10
chunk_007::cluster_042,chunk_007,7,42,seven passages,1
chunk_007::cluster_043,chunk_007,7,43,three flights of stairs,1
chunk_007::cluster_044,chunk_007,7,44,they,1
chunk_007::cluster_045,chunk_007,7,45,a room at the front of the Palace,1
chunk_007::cluster_046,chunk_007,7,46,the sweetest little room in the world,1
chunk_007::cluster_047,chunk_007,7,47,rooms,1
chunk_007::cluster_048,chunk_007,7,48,each one of them,1
chunk_007::cluster_049,chunk_007,7,49,them,1
chunk_007::cluster_050,chunk_007,7,50,himself,1
chunk_007::cluster_051,chunk_007,7,51,a very pleasant part of the Palace,1
chunk_007::cluster_052,chunk_007,7,52,a corner of the room,1
chunk_007::cluster_053,chunk_007,7,53,one of the most wonderful rooms in the world,1
chunk_007::cluster_054,chunk_007,7,54,the forest,1
chunk_007::cluster_055,chunk_007,7,55,"a great hall in which were many ladies and gentlemen of the court, all dressed in rich costumes",1
chunk_007::cluster_056,chunk_007,7,56,many ladies and gentlemen of the court,1
chunk_007::cluster_057,chunk_007,7,57,gentlemen of the court,1
chunk_007::cluster_058,chunk_007,7,58,the court,1
chunk_007::cluster_059,chunk_007,7,59,people,1
chunk_007::cluster_060,chunk_007,7,60,the biggest giant,1
chunk_007::cluster_061,chunk_007,7,61,the Wicked Witch,79
chunk_007::cluster_062,chunk_007,7,62,my house,1
chunk_007::cluster_063,chunk_007,7,63,the Good Witch of the North,1
chunk_007::cluster_064,chunk_007,7,64,the North,1
chunk_007::cluster_065,chunk_007,7,65,your country,2
chunk_007::cluster_066,chunk_007,7,66,Aunt Em,5
chunk_007::cluster_067,chunk_007,7,67,Kansas,5
chunk_007::cluster_068,chunk_007,7,68,your,1
chunk_007::cluster_069,chunk_007,7,69,a little girl,1
chunk_007::cluster_070,chunk_007,7,70,everyone,2
chunk_007::cluster_071,chunk_007,7,71,her friends,3
chunk_007::cluster_072,chunk_007,7,72,your uncle,1
chunk_007::cluster_073,chunk_007,7,73,"a Scarecrow, stuffed with straw",1
chunk_007::cluster_074,chunk_007,7,74,a man,1
chunk_007::cluster_075,chunk_007,7,75,a man as any other in your dominions,1
chunk_007::cluster_076,chunk_007,7,76,any other in your dominions,1
chunk_007::cluster_078,chunk_007,7,78,no one else,1
chunk_007::cluster_079,chunk_007,7,79,the wisest man in all the Land of Oz,1
chunk_007::cluster_080,chunk_007,7,80,a Head,1
chunk_007::cluster_081,chunk_007,7,81,a lovely Lady,1
chunk_007::cluster_082,chunk_007,7,82,a Head,1
chunk_007::cluster_083,chunk_007,7,83,all ladies,2
chunk_007::cluster_084,chunk_007,7,84,The Beast,4
chunk_007::cluster_085,chunk_007,7,85,Uncle Henry,2
chunk_007::cluster_086,chunk_007,7,86,a Woodman,1
chunk_007::cluster_087,chunk_007,7,87,other men,1
chunk_007::cluster_088,chunk_007,7,88,a Cowardly Lion,1
chunk_007::cluster_089,chunk_007,7,89,"a Cowardly Lion, afraid of everything",1
chunk_007::cluster_090,chunk_007,7,90,the King of Beasts,1
chunk_007::cluster_091,chunk_007,7,91,men,1
chunk_007::cluster_092,chunk_007,7,92,all Wizards,1
chunk_007::cluster_093,chunk_007,7,93,a coward,1
chunk_007::cluster_094,chunk_007,7,94,the land of the Winkies,1
chunk_007::cluster_095,chunk_007,7,95,anybody,1
chunk_007::cluster_096,chunk_007,7,96,a coward,1
chunk_007::cluster_097,chunk_007,7,97,a fool,1
chunk_007::cluster_098,chunk_007,7,98,the back yard of the Palace,1
chunk_007::cluster_099,chunk_007,7,99,the room where the Guardian of the Gates lived,1
chunk_007::cluster_100,chunk_007,7,100,our,1
chunk_007::cluster_101,chunk_007,7,101,no road,1
chunk_007::cluster_102,chunk_007,7,102,No one,1
chunk_007::cluster_103,chunk_007,7,103,the country of the Winkies,1
chunk_007::cluster_104,chunk_007,7,104,the Winkies,1
chunk_007::cluster_105,chunk_007,7,105,her slaves,1
chunk_007::cluster_106,chunk_007,7,106,No one,1
chunk_007::cluster_107,chunk_007,7,107,slaves,1
chunk_007::cluster_108,chunk_007,7,108,the rest,1
chunk_007::cluster_109,chunk_007,7,109,fields of soft grass dotted here and there with daisies and buttercups,1
chunk_007::cluster_110,chunk_007,7,110,the ground,2
chunk_007::cluster_111,chunk_007,7,111,no farms,1
chunk_007::cluster_112,chunk_007,7,112,houses,1
chunk_007::cluster_113,chunk_007,7,113,this country of the West,1
chunk_007::cluster_114,chunk_007,7,114,the West,1
chunk_007::cluster_115,chunk_007,7,115,your slaves,1
chunk_007::cluster_116,chunk_007,7,116,the leader of the wolves,4
chunk_007::cluster_117,chunk_007,7,117,her castle,2
chunk_007::cluster_118,chunk_007,7,118,None of them,1
chunk_007::cluster_119,chunk_007,7,119,them,1
chunk_007::cluster_120,chunk_007,7,120,the strangers still traveling through her country,1
chunk_007::cluster_121,chunk_007,7,121,her companions,1
chunk_008::cluster_000,chunk_008,8,0,Dorothy,300
chunk_008::cluster_001,chunk_008,8,1,the Witch,265
chunk_008::cluster_002,chunk_008,8,2,the great Head Dorothy had told him of,1
chunk_008::cluster_003,chunk_008,8,3,"a Scarecrow, stuffed with straw",1
chunk_008::cluster_004,chunk_008,8,4,a man,1
chunk_008::cluster_006,chunk_008,8,6,any other in your dominions,1
chunk_008::cluster_008,chunk_008,8,8,no one else,1
chunk_008::cluster_009,chunk_008,8,9,the Witch,29
chunk_008::cluster_010,chunk_008,8,10,the wisest man in all the Land of Oz,1
chunk_008::cluster_011,chunk_008,8,11,her friends,13
chunk_008::cluster_012,chunk_008,8,12,a Head,1
chunk_008::cluster_013,chunk_008,8,13,the soldier with the green whiskers,35
chunk_008::cluster_014,chunk_008,8,14,the lovely Lady,6
chunk_008::cluster_015,chunk_008,8,15,a Head,1
chunk_008::cluster_016,chunk_008,8,16,all ladies,2
chunk_008::cluster_017,chunk_008,8,17,the castle,16
chunk_008::cluster_018,chunk_008,8,18,the Lion,93
chunk_008::cluster_019,chunk_008,8,19,the Head,2
chunk_008::cluster_020,chunk_008,8,20,a Woodman,1
chunk_008::cluster_021,chunk_008,8,21,other men,1
chunk_008::cluster_022,chunk_008,8,22,a Beast,1
chunk_008::cluster_023,chunk_008,8,23,we,2
chunk_008::cluster_024,chunk_008,8,24,a Cowardly Lion,1
chunk_008::cluster_025,chunk_008,8,25,"a Cowardly Lion, afraid of everything",1
chunk_008::cluster_026,chunk_008,8,26,men,1
chunk_008::cluster_027,chunk_008,8,27,all Wizards,1
chunk_008::cluster_028,chunk_008,8,28,a coward,1
chunk_008::cluster_029,chunk_008,8,29,the strangers,49
chunk_008::cluster_030,chunk_008,8,30,Uncle Henry,1
chunk_008::cluster_031,chunk_008,8,31,anybody,1
chunk_008::cluster_032,chunk_008,8,32,you,1
chunk_008::cluster_033,chunk_008,8,33,a coward,1
chunk_008::cluster_034,chunk_008,8,34,a fool,1
chunk_008::cluster_035,chunk_008,8,35,a Witch,1
chunk_008::cluster_036,chunk_008,8,36,the back yard of the Palace,1
chunk_008::cluster_037,chunk_008,8,37,the palace,2
chunk_008::cluster_038,chunk_008,8,38,Toto,15
chunk_008::cluster_039,chunk_008,8,39,the streets of the Emerald City,1
chunk_008::cluster_040,chunk_008,8,40,the Emerald City,2
chunk_008::cluster_041,chunk_008,8,41,the room where the Guardian of the Gates lived,1
chunk_008::cluster_042,chunk_008,8,42,the Guardian of the Gates,1
chunk_008::cluster_043,chunk_008,8,43,our,1
chunk_008::cluster_044,chunk_008,8,44,no road,1
chunk_008::cluster_045,chunk_008,8,45,No one,1
chunk_008::cluster_046,chunk_008,8,46,the country of the Winkies,1
chunk_008::cluster_047,chunk_008,8,47,her slaves,1
chunk_008::cluster_048,chunk_008,8,48,No one,1
chunk_008::cluster_049,chunk_008,8,49,slaves,1
chunk_008::cluster_050,chunk_008,8,50,the rest,1
chunk_008::cluster_051,chunk_008,8,51,fields of soft grass dotted here and there with daisies and buttercups,1
chunk_008::cluster_052,chunk_008,8,52,no farms,1
chunk_008::cluster_053,chunk_008,8,53,houses,1
chunk_008::cluster_054,chunk_008,8,54,the West,3
chunk_008::cluster_055,chunk_008,8,55,the ground,2
chunk_008::cluster_056,chunk_008,8,56,those people,6
chunk_008::cluster_057,chunk_008,8,57,your slaves,1
chunk_008::cluster_058,chunk_008,8,58,the leader of the wolves,4
chunk_008::cluster_059,chunk_008,8,59,her country,3
chunk_008::cluster_060,chunk_008,8,60,None of them,1
chunk_008::cluster_061,chunk_008,8,61,the strangers still traveling through her country,1
chunk_008::cluster_062,chunk_008,8,62,her companions,1
chunk_008::cluster_063,chunk_008,8,63,them,1
chunk_008::cluster_064,chunk_008,8,64,no one,1
chunk_008::cluster_065,chunk_008,8,65,the Winkies,25
chunk_008::cluster_066,chunk_008,8,66,her slaves,1
chunk_008::cluster_067,chunk_008,8,67,the Winkies,1
chunk_008::cluster_068,chunk_008,8,68,a brave people,1
chunk_008::cluster_069,chunk_008,8,69,a powerful Witch,1
chunk_008::cluster_070,chunk_008,8,70,a wicked one,1
chunk_008::cluster_071,chunk_008,8,71,the Winged Monkeys,13
chunk_008::cluster_072,chunk_008,8,72,their country,2
chunk_008::cluster_073,chunk_008,8,73,no person,1
chunk_008::cluster_074,chunk_008,8,74,her slaves,2
chunk_008::cluster_075,chunk_008,8,75,a crowd of monkeys,2
chunk_008::cluster_076,chunk_008,8,76,his,1
chunk_008::cluster_077,chunk_008,8,77,the strangers who are within my land,1
chunk_008::cluster_078,chunk_008,8,78,the place where Dorothy and her friends were walking,1
chunk_008::cluster_079,chunk_008,8,79,a country thickly covered with sharp rocks,1
chunk_008::cluster_080,chunk_008,8,80,Others of the Monkeys,1
chunk_008::cluster_081,chunk_008,8,81,the courtyard,3
chunk_008::cluster_082,chunk_008,8,82,"a small yard with a high iron fence around it, so that he could not escape",1
chunk_008::cluster_083,chunk_008,8,83,your yard,1
chunk_008::cluster_084,chunk_008,8,84,my slave,1
chunk_008::cluster_085,chunk_008,8,85,many of the beautiful rooms in her castle,1
chunk_008::cluster_086,chunk_008,8,86,they,1
chunk_008::cluster_087,chunk_008,8,87,her chariot,1
chunk_008::cluster_088,chunk_008,8,88,this yard,1
chunk_008::cluster_089,chunk_008,8,89,"the yellow Winkies, who were the slaves of the Wicked Witch",1
chunk_008::cluster_090,chunk_008,8,90,the slaves of the Wicked Witch,1
chunk_008::cluster_091,chunk_008,8,91,Kansas,2
chunk_008::cluster_092,chunk_008,8,92,kitchen,3
chunk_008::cluster_093,chunk_008,8,93,the Land of Oz,1
chunk_008::cluster_094,chunk_008,8,94,a wicked creature,1
chunk_009::cluster_000,chunk_009,9,0,Dorothy,208
chunk_009::cluster_001,chunk_009,9,1,them,1
chunk_009::cluster_002,chunk_009,9,2,the Scarecrow,112
chunk_009::cluster_003,chunk_009,9,3,a stuffed man,2
chunk_009::cluster_004,chunk_009,9,4,the strangers,13
chunk_009::cluster_005,chunk_009,9,5,the travelers,86
chunk_009::cluster_006,chunk_009,9,6,the Witch,191
chunk_009::cluster_007,chunk_009,9,7,them,1
chunk_009::cluster_008,chunk_009,9,8,the Lion,65
chunk_009::cluster_009,chunk_009,9,9,them,1
chunk_009::cluster_010,chunk_009,9,10,no one,1
chunk_009::cluster_011,chunk_009,9,11,no one but the Woodman,1
chunk_009::cluster_012,chunk_009,9,12,a dozen of her slaves,20
chunk_009::cluster_013,chunk_009,9,13,"a dozen of her slaves, who were the Winkies",1
chunk_009::cluster_014,chunk_009,9,14,her slaves,1
chunk_009::cluster_015,chunk_009,9,15,the Winkies,42
chunk_009::cluster_016,chunk_009,9,16,a brave people,1
