cluster_assertion_id,source_cluster_id,object_property_iri,target_cluster_id,support_relation_ids_json,aggregation_method,aggregated_score
assertion_14_guides_23,14,https://example.org/nlp-sdai/narrative-entity-ontology#guides,23,"[""rel_4062_25391_4064"", ""rel_4074_25431_4076"", ""rel_4293_26569_4297""]",sum_softmax_by_cluster_pair,1.3799518118556575
assertion_15_locatedIn_2,15,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,2,"[""rel_5471_33921_5472"", ""rel_6339_39831_6340""]",sum_softmax_by_cluster_pair,2.0
assertion_15_memberOf_6,15,https://example.org/nlp-sdai/narrative-entity-ontology#memberOf,6,"[""rel_2772_18508_2773""]",sum_softmax_by_cluster_pair,1.0
assertion_15_locatedIn_11,15,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,11,"[""rel_457_4243_458"", ""rel_1005_7537_1006"", ""rel_1931_12823_1932"", ""rel_2178_14918_2179"", ""rel_2291_15495_2292"", ""rel_2318_15630_2319"", ""rel_2394_16039_2395"", ""rel_2840_18800_2842"", ""rel_2879_19048_2881"", ""rel_3111_20483_3113"", ""rel_4966_30846_4967"", ""rel_5009_31101_5010"", ""rel_5406_33642_5407"", ""rel_6549_41143_6550"", ""rel_6964_43979_6965""]",sum_softmax_by_cluster_pair,15.0
assertion_15_locatedIn_13,15,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,13,"[""rel_1273_9090_1274"", ""rel_2017_13461_2018"", ""rel_2036_13630_2037"", ""rel_2036_13630_2038"", ""rel_2273_15376_2274"", ""rel_2279_15402_2280"", ""rel_2836_18783_2838"", ""rel_2847_18848_2849""]",sum_softmax_by_cluster_pair,8.0
assertion_15_locatedIn_16,15,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,16,"[""rel_1018_7642_1019"", ""rel_1271_9084_1272"", ""rel_1330_9446_1331"", ""rel_2021_13504_2022"", ""rel_6661_41743_6662"", ""rel_7024_44431_7025""]",sum_softmax_by_cluster_pair,6.0
assertion_15_memberOf_24,15,https://example.org/nlp-sdai/narrative-entity-ontology#memberOf,24,"[""rel_5461_33884_5462""]",sum_softmax_by_cluster_pair,1.0
assertion_17_holdsAttitudeToward_0,17,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,0,"[""rel_6410_40230_6412"", ""rel_7445_47333_7446""]",sum_softmax_by_cluster_pair,0.6577119728825199
assertion_17_movesToward_2,17,https://example.org/nlp-sdai/narrative-entity-ontology#movesToward,2,"[""rel_3906_24570_3907"", ""rel_6044_37801_6045""]",sum_softmax_by_cluster_pair,0.9052912415013348
assertion_17_holdsAttitudeToward_3,17,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,3,"[""rel_1325_9428_1326"", ""rel_2077_14029_2078"", ""rel_2211_15063_2212"", ""rel_2650_17732_2651"", ""rel_2674_17813_2675"", ""rel_4015_25164_4016"", ""rel_5149_32104_5150"", ""rel_5360_33362_5361"", ""rel_6410_40230_6411"", ""rel_6492_40857_6493"", ""rel_7200_45732_7201""]",sum_softmax_by_cluster_pair,3.3073350109824853
assertion_17_holdsAttitudeToward_4,17,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,4,"[""rel_1606_10998_1607"", ""rel_1666_11323_1667"", ""rel_2029_13586_2030""]",sum_softmax_by_cluster_pair,0.9436272317888685
assertion_17_holdsAttitudeToward_6,17,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,6,"[""rel_5315_33188_5316"", ""rel_7077_44806_7078""]",sum_softmax_by_cluster_pair,0.601720817805458
assertion_17_holdsAttitudeToward_7,17,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,7,"[""rel_2663_17793_2664"", ""rel_5315_33188_5317""]",sum_softmax_by_cluster_pair,0.7926197804215591
assertion_17_holdsAttitudeToward_8,17,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,8,"[""rel_3943_24784_3944"", ""rel_4590_28522_4591"", ""rel_5320_33199_5321""]",sum_softmax_by_cluster_pair,1.0000587245105985
assertion_17_holdsAttitudeToward_9,17,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,9,"[""rel_3943_24784_3945""]",sum_softmax_by_cluster_pair,0.37056946119239303
assertion_17_holdsAttitudeToward_11,17,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,11,"[""rel_2226_15118_2230"", ""rel_2245_15195_2246"", ""rel_5248_32788_5249"", ""rel_7352_46820_7353""]",sum_softmax_by_cluster_pair,1.3121554694848785
assertion_17_movesToward_13,17,https://example.org/nlp-sdai/narrative-entity-ontology#movesToward,13,"[""rel_1574_10827_1575""]",sum_softmax_by_cluster_pair,0.40030388676930256
assertion_17_movesToward_14,17,https://example.org/nlp-sdai/narrative-entity-ontology#movesToward,14,"[""rel_1606_10998_1608"", ""rel_1625_11090_1626"", ""rel_2471_16595_2472"", ""rel_6743_42347_6744"", ""rel_6972_44060_6975""]",sum_softmax_by_cluster_pair,1.3713952660782154
assertion_17_holdsAttitudeToward_15,17,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,15,"[""rel_1757_11879_1758"", ""rel_1962_13063_1963"", ""rel_2024_13517_2025"", ""rel_2192_15000_2193""]",sum_softmax_by_cluster_pair,1.274466549324501
assertion_17_movesToward_16,17,https://example.org/nlp-sdai/narrative-entity-ontology#movesToward,16,"[""rel_1882_12523_1883"", ""rel_1894_12605_1895"", ""rel_3406_22086_3407"", ""rel_5315_33188_5319""]",sum_softmax_by_cluster_pair,1.0810543674246138
assertion_17_movesToward_24,17,https://example.org/nlp-sdai/narrative-entity-ontology#movesToward,24,"[""rel_7228_45942_7230""]",sum_softmax_by_cluster_pair,0.5513631881486502
assertion_17_harms_25,17,https://example.org/nlp-sdai/narrative-entity-ontology#harms,25,"[""rel_7090_44872_7093"", ""rel_7121_45021_7122""]",sum_softmax_by_cluster_pair,0.6165645142626313
assertion_17_holdsAttitudeToward_26,17,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,26,"[""rel_7077_44806_7079"", ""rel_7116_44994_7118""]",sum_softmax_by_cluster_pair,0.5703449990459345
assertion_18_holdsAttitudeToward_15,18,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,15,"[""rel_6838_43283_6839"", ""rel_6851_43371_6852""]",sum_softmax_by_cluster_pair,0.6796052605838544
assertion_18_holdsAttitudeToward_17,18,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,17,"[""rel_7094_44881_7096""]",sum_softmax_by_cluster_pair,0.3713131608354123
assertion_19_holdsAttitudeToward_3,19,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,3,"[""rel_2569_17190_2570"", ""rel_4218_26247_4219"", ""rel_4871_30293_4873"", ""rel_6297_39630_6298"", ""rel_6324_39732_6325"", ""rel_6511_40930_6512""]",sum_softmax_by_cluster_pair,2.15554506488737
assertion_19_holdsAttitudeToward_4,19,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,4,"[""rel_2613_17493_2614"", ""rel_2626_17567_2627""]",sum_softmax_by_cluster_pair,0.540662211115436
assertion_19_holdsAttitudeToward_8,19,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,8,"[""rel_4036_25244_4037""]",sum_softmax_by_cluster_pair,0.2602851718778483
assertion_19_movesToward_9,19,https://example.org/nlp-sdai/narrative-entity-ontology#movesToward,9,"[""rel_5063_31448_5064"", ""rel_5599_34591_5602""]",sum_softmax_by_cluster_pair,0.8780624553419378
assertion_19_holdsAttitudeToward_10,19,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,10,"[""rel_7384_47003_7385""]",sum_softmax_by_cluster_pair,0.6700812864462302
assertion_19_guides_11,19,https://example.org/nlp-sdai/narrative-entity-ontology#guides,11,"[""rel_2696_17960_2697""]",sum_softmax_by_cluster_pair,0.4300424827327081
assertion_19_holdsAttitudeToward_12,19,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,12,"[""rel_7379_46983_7380"", ""rel_7400_47091_7401""]",sum_softmax_by_cluster_pair,0.7798499375260121
assertion_19_movesToward_14,19,https://example.org/nlp-sdai/narrative-entity-ontology#movesToward,14,"[""rel_2595_17389_2597"", ""rel_2705_18018_2706"", ""rel_3791_23984_3792""]",sum_softmax_by_cluster_pair,0.8322040705549274
assertion_19_locatedIn_16,19,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,16,"[""rel_6739_42325_6740""]",sum_softmax_by_cluster_pair,0.33732649756379446
assertion_19_harms_17,19,https://example.org/nlp-sdai/narrative-entity-ontology#harms,17,"[""rel_2595_17389_2598"", ""rel_4036_25244_4038""]",sum_softmax_by_cluster_pair,0.5821144035563843
assertion_20_guides_3,20,https://example.org/nlp-sdai/narrative-entity-ontology#guides,3,"[""rel_3106_20470_3107"", ""rel_3158_20699_3159"", ""rel_3460_22358_3461"", ""rel_3749_23819_3750""]",sum_softmax_by_cluster_pair,1.1041617525448277
assertion_20_holdsAttitudeToward_9,20,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,9,"[""rel_2955_19531_2956"", ""rel_3256_21395_3259"", ""rel_3296_21508_3297"", ""rel_3301_21527_3302"", ""rel_3304_21532_3305"", ""rel_3453_22326_3455"", ""rel_3472_22391_3473""]",sum_softmax_by_cluster_pair,1.911852033185566
assertion_20_guides_11,20,https://example.org/nlp-sdai/narrative-entity-ontology#guides,11,"[""rel_3158_20699_3163""]",sum_softmax_by_cluster_pair,0.5005599548600804
assertion_20_guides_14,20,https://example.org/nlp-sdai/narrative-entity-ontology#guides,14,"[""rel_3149_20681_3150"", ""rel_3192_20926_3193"", ""rel_3247_21361_3248"", ""rel_3453_22326_3452"", ""rel_3650_23482_3651""]",sum_softmax_by_cluster_pair,1.457538137021761
assertion_20_guides_15,20,https://example.org/nlp-sdai/narrative-entity-ontology#guides,15,"[""rel_3158_20699_3160""]",sum_softmax_by_cluster_pair,0.632366959577316
assertion_20_guides_21,20,https://example.org/nlp-sdai/narrative-entity-ontology#guides,21,"[""rel_3158_20699_3161"", ""rel_3234_21302_3235""]",sum_softmax_by_cluster_pair,1.2573379537327058
assertion_20_guides_22,20,https://example.org/nlp-sdai/narrative-entity-ontology#guides,22,"[""rel_3234_21302_3236""]",sum_softmax_by_cluster_pair,0.7656077015087595
assertion_21_locatedIn_11,21,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,11,"[""rel_2841_18800_2842"", ""rel_2880_19048_2881"", ""rel_3112_20483_3113"", ""rel_3210_20999_3214"", ""rel_3321_21586_3323""]",sum_softmax_by_cluster_pair,5.0
assertion_21_locatedIn_13,21,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,13,"[""rel_2837_18783_2838"", ""rel_2848_18848_2849""]",sum_softmax_by_cluster_pair,2.0
assertion_22_locatedIn_11,22,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,11,"[""rel_3211_20999_3214"", ""rel_3322_21586_3323""]",sum_softmax_by_cluster_pair,2.0
assertion_24_hasMember_3,24,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,3,"[""rel_4447_27620_4448"", ""rel_4494_27928_4495"", ""rel_4502_27949_4503"", ""rel_5128_31880_5129"", ""rel_5131_31897_5132"", ""rel_5271_32966_5272"", ""rel_7210_45840_7211""]",sum_softmax_by_cluster_pair,7.0
assertion_24_hasMember_7,24,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,7,"[""rel_5355_33348_5356""]",sum_softmax_by_cluster_pair,1.0
assertion_24_hasMember_8,24,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,8,"[""rel_4402_27209_4403""]",sum_softmax_by_cluster_pair,1.0
assertion_24_locatedIn_11,24,https://example.org/nlp-sdai/narrative-entity-ontology#locatedIn,11,"[""rel_5117_31787_5119"", ""rel_5283_33010_5284""]",sum_softmax_by_cluster_pair,1.0192752061771615
assertion_24_hasMember_12,24,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,12,"[""rel_7392_47044_7394""]",sum_softmax_by_cluster_pair,1.0
assertion_24_hasMember_14,24,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,14,"[""rel_4447_27620_4449""]",sum_softmax_by_cluster_pair,1.0
assertion_24_hasMember_15,24,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,15,"[""rel_5117_31787_5118"", ""rel_5147_32096_5148"", ""rel_5173_32231_5174"", ""rel_5355_33348_5357"", ""rel_7217_45899_7219"", ""rel_7249_46144_7250"", ""rel_7392_47044_7393""]",sum_softmax_by_cluster_pair,7.0
assertion_24_hasMember_17,24,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,17,"[""rel_4461_27703_4462"", ""rel_4461_27703_4463"", ""rel_4466_27739_4467"", ""rel_5279_32989_5280""]",sum_softmax_by_cluster_pair,4.0
assertion_24_hasMember_19,24,https://example.org/nlp-sdai/narrative-entity-ontology#hasMember,19,"[""rel_4442_27596_4443""]",sum_softmax_by_cluster_pair,1.0
assertion_25_movesToward_15,25,https://example.org/nlp-sdai/narrative-entity-ontology#movesToward,15,"[""rel_6883_43587_6884"", ""rel_7177_45502_7178""]",sum_softmax_by_cluster_pair,1.0462648073831282
assertion_25_movesToward_16,25,https://example.org/nlp-sdai/narrative-entity-ontology#movesToward,16,"[""rel_7065_44748_7066""]",sum_softmax_by_cluster_pair,0.3713639305620733
assertion_26_guides_3,26,https://example.org/nlp-sdai/narrative-entity-ontology#guides,3,"[""rel_7268_46347_7269"", ""rel_7331_46699_7332"", ""rel_7433_47286_7434""]",sum_softmax_by_cluster_pair,1.3092564661785564
assertion_26_holdsAttitudeToward_15,26,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,15,"[""rel_7275_46369_7276""]",sum_softmax_by_cluster_pair,0.3484849340961551
assertion_26_holdsAttitudeToward_16,26,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,16,"[""rel_7062_44690_7063""]",sum_softmax_by_cluster_pair,0.2878578814872287
assertion_26_holdsAttitudeToward_17,26,https://example.org/nlp-sdai/narrative-entity-ontology#holdsAttitudeToward,17,"[""rel_7095_44881_7096"", ""rel_7144_45223_7145"", ""rel_7144_45223_7148""]",sum_softmax_by_cluster_pair,1.0195634714277118
assertion_26_movesToward_24,26,https://example.org/nlp-sdai/narrative-entity-ontology#movesToward,24,"[""rel_7229_45942_7230"", ""rel_7341_46758_7342"", ""rel_7360_46873_7361""]",sum_softmax_by_cluster_pair,0.886918326246309
